ID,Attrition_Flag,Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Used_Bal,Total_Unused_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
406250679,Existing Customer,34,F,4,Post-Graduate,Divorced,Less than $40K,Blue,41,4,1,1,1927.2,611,1141,0.465,4864,76,0.462,0.349
385067679,Existing Customer,34,F,1,Graduate,Married,Less than $40K,Blue,40,6,3,2,5672.7,1485,3672,0.699,4417,77,0.711,0.288
355670116,Existing Customer,34,F,0,Graduate,Single,N/A,Blue,34,6,1,2,10137.6,2059,7157,0.763,3630,78,0.56,0.223
356709279,Existing Customer,34,F,3,Graduate,Divorced,Less than $40K,Blue,37,6,1,0,9914.3,0,9013,0.597,3819,71,0.614,0
355773166,Existing Customer,34,M,3,Uneducated,Married,Less than $40K,Blue,38,4,4,1,8753.8,1559,6399,0.726,4962,72,0.714,0.196
381387954,Existing Customer,34,F,2,High School,Married,N/A,Blue,39,3,1,2,13524.5,1292,11003,0.537,4177,63,0.75,0.105
413557029,Existing Customer,34,M,4,Post-Graduate,Married,$60K - $80K,Blue,42,6,3,1,12797.4,0,11634,0.52,4447,74,0.574,0
354225616,Existing Customer,34,F,3,Graduate,NaN,Less than $40K,Blue,36,5,4,4,5599,1650,3440,0.58,3707,72,0.44,0.324
396860454,Existing Customer,34,M,5,Uneducated,Single,$40K - $60K,Blue,40,6,3,2,8066.3,875,6458,0.807,3636,48,1.286,0.119
384594541,Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,40,4,3,4,1582.13,639,799.3,0.768,4427,85,0.735,0.444
354614679,Existing Customer,34,F,5,Uneducated,Single,Less than $40K,Blue,38,6,1,4,2861.1,1604,997,0.853,4835,80,0.702,0.617
355252741,Existing Customer,34,M,3,Uneducated,Married,$60K - $80K,Blue,36,4,4,3,12228.7,0,11117,0.814,3099,69,0.816,0
355246779,Attrited Customer,34,F,1,Post-Graduate,Married,$40K - $60K,Blue,38,3,3,2,1983.3,0,1803,0.415,1979,37,0.321,0
389516154,Existing Customer,34,M,3,High School,Married,$80K - $120K,Blue,27,4,3,3,5460.4,2316,2648,0.793,3279,66,0.941,0.467
355351366,Existing Customer,34,M,4,Graduate,Single,$80K - $120K,Blue,35,6,4,3,12205.6,0,11096,0.881,3949,69,0.683,0
359254929,Existing Customer,34,M,3,Graduate,Married,$80K - $120K,Blue,37,3,1,4,5264.6,0,4786,0.789,4347,69,0.683,0
357449641,Existing Customer,34,F,2,N/A,Married,Less than $40K,Blue,36,5,3,3,5783.8,1994,3264,0.725,3972,73,0.587,0.379
394646679,Existing Customer,34,F,3,Graduate,Married,Less than $40K,Blue,35,3,4,4,8335.8,1794,5784,0.62,5328,78,0.625,0.237
354417241,Attrited Customer,34,M,2,Doctorate,Married,$80K - $120K,Blue,29,1,3,5,19433.7,0,17667,0.569,1775,42,0.556,0
408304404,Existing Customer,34,M,1,Graduate,Single,$80K - $120K,Blue,41,4,3,3,9807.6,0,8916,0.631,2773,62,0.676,0
402303016,Existing Customer,34,M,4,High School,NaN,$40K - $60K,Blue,41,6,1,2,9611.8,1172,7566,0.65,3121,60,0.395,0.134
360460704,Existing Customer,34,F,2,College,Single,Less than $40K,Blue,36,6,1,4,2195.6,1544,452,0.919,3760,69,0.683,0.774
389308854,Attrited Customer,34,M,3,College,Married,$80K - $120K,Blue,26,6,3,3,1582.13,864,574.3,0.766,2299,40,0.481,0.601
357647041,Attrited Customer,34,M,2,College,Single,$80K - $120K,Blue,38,2,4,2,11339.9,0,10309,0.451,1760,40,0.6,0
357246391,Attrited Customer,34,F,4,Uneducated,Married,Less than $40K,Blue,36,3,4,3,1582.13,0,1438.3,0.346,1517,38,0.407,0
357283854,Existing Customer,34,F,1,Uneducated,Divorced,Less than $40K,Blue,36,5,4,3,2731.3,2049,434,0.69,4421,74,0.51,0.825
404680441,Existing Customer,34,M,4,College,Single,$60K - $80K,Blue,41,3,1,1,19440.3,1783,15890,1.003,3160,59,1.36,0.101
355785691,Existing Customer,34,M,2,High School,NaN,Less than $40K,Blue,37,3,1,1,6729.8,1092,5026,0.757,4434,81,0.62,0.178
357620341,Existing Customer,34,M,4,High School,Married,$80K - $120K,Blue,37,3,3,3,17088.5,1302,14233,0.461,3718,66,0.61,0.084
355317541,Existing Customer,34,M,4,High School,Married,$80K - $120K,Blue,38,5,1,2,31159.7,582,27745,0.912,3475,52,0.733,0.021
360718666,Attrited Customer,34,M,2,Graduate,Single,$80K - $120K,Blue,36,2,3,2,5559.4,2517,2537,0.605,2027,39,0.393,0.498
355366591,Existing Customer,34,M,3,Post-Graduate,NaN,$120K +,Blue,36,6,1,2,1582.13,845,593.3,0.642,3631,67,0.763,0.587
360571629,Existing Customer,34,M,1,High School,Single,$40K - $60K,Blue,33,6,6,3,1830.4,798,866,0.703,4804,66,0.535,0.48
360343291,Existing Customer,34,M,3,High School,Divorced,$120K +,Blue,37,5,4,4,7102.7,0,6457,0.531,4487,73,0.431,0
360275866,Attrited Customer,34,F,4,Doctorate,Married,N/A,Blue,26,3,4,6,16714.5,0,15195,0.726,2631,41,0.64,0
407880954,Existing Customer,34,F,3,N/A,Married,N/A,Silver,41,6,4,2,37967.6,0,34516,0.896,3722,72,0.756,0
355925266,Existing Customer,34,F,4,Uneducated,Single,N/A,Blue,36,5,1,4,4199.8,0,3818,0.885,4272,71,0.578,0
379043229,Existing Customer,34,F,3,Graduate,Married,N/A,Blue,39,3,4,4,1582.13,0,1438.3,0.646,4111,62,0.55,0
358517641,Attrited Customer,34,M,1,Graduate,Single,$60K - $80K,Blue,37,2,4,4,2689.5,848,1597,0.771,2216,39,0.56,0.347
355523829,Existing Customer,34,F,3,High School,Married,Less than $40K,Blue,38,4,3,2,1959.1,1315,466,0.704,4775,83,0.729,0.738
357881041,Existing Customer,34,M,0,Uneducated,Single,$60K - $80K,Silver,36,6,4,2,33551.1,2030,28471,0.56,2525,45,0.5,0.067
359258266,Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,6,3,3,2844.6,2196,390,0.693,3944,78,0.857,0.849
359257141,Existing Customer,34,M,4,High School,Single,$40K - $60K,Blue,36,5,3,2,1582.13,794,644.3,0.807,3895,67,0.558,0.552
357481779,Existing Customer,34,M,3,Graduate,Single,$40K - $60K,Blue,36,4,3,3,1582.13,0,1438.3,0.951,4374,71,0.775,0
396634966,Existing Customer,34,M,3,Graduate,NaN,$60K - $80K,Silver,40,6,4,2,31711.9,0,28829,0.463,4540,78,0.56,0
358038729,Existing Customer,34,M,3,Uneducated,Married,$40K - $60K,Blue,36,4,3,4,5177.7,1121,3586,0.604,3188,71,0.651,0.238
354042279,Attrited Customer,34,M,3,Doctorate,Divorced,$80K - $120K,Blue,38,6,4,3,9083.8,1771,6487,0,1447,23,0,0.214
359940204,Existing Customer,34,F,4,Graduate,Married,Less than $40K,Blue,35,6,4,1,3379.2,1611,1461,0.682,3992,57,0.727,0.524
358039854,Existing Customer,34,F,3,College,Single,Less than $40K,Blue,36,5,3,2,2753.3,2373,130,0.697,4647,65,0.806,0.948
355406266,Attrited Customer,34,F,3,High School,Single,N/A,Silver,36,4,3,3,37967.6,154,34362,0.602,1987,46,0.586,0.004
390395004,Existing Customer,34,F,3,N/A,Married,$40K - $60K,Blue,39,6,4,2,1602.7,563,894,0.711,3967,69,0.568,0.386
389749966,Existing Customer,34,M,5,Uneducated,NaN,$80K - $120K,Blue,28,6,1,1,37967.6,1259,33257,0.671,4300,94,0.741,0.036
394071241,Existing Customer,34,M,3,College,Single,$80K - $120K,Silver,38,3,4,1,37967.6,1278,33238,0.51,4699,73,0.622,0.037
394976866,Existing Customer,34,F,3,Graduate,Married,Less than $40K,Blue,37,5,1,3,2717,1961,509,0.802,4519,78,0.733,0.794
407654341,Existing Customer,34,M,3,College,Married,$80K - $120K,Blue,41,4,4,1,20819.7,887,18040,1.065,3101,54,1,0.047
377282154,Existing Customer,34,F,3,Graduate,Married,$40K - $60K,Blue,39,3,4,2,2908.4,2126,518,0.748,3601,66,0.65,0.804
396507541,Existing Customer,34,F,4,Graduate,Married,N/A,Blue,40,5,4,4,2844.6,1270,1316,0.675,4481,77,0.925,0.491
358379454,Existing Customer,34,M,3,Uneducated,Single,$120K +,Blue,27,4,3,3,37967.6,2213,32303,0.584,4492,71,0.821,0.064
394137541,Existing Customer,34,M,3,College,Married,$60K - $80K,Blue,38,5,4,4,17031.3,1719,13764,0.686,4678,80,0.509,0.111
357888016,Existing Customer,34,M,5,Uneducated,Single,$60K - $80K,Blue,33,4,1,3,3448.5,0,3135,0.572,4116,68,0.7,0
359672304,Existing Customer,34,F,3,Graduate,Single,Less than $40K,Blue,27,6,4,3,4291.1,1001,2900,0.822,4313,72,1.323,0.257
399386604,Existing Customer,34,F,4,N/A,Divorced,N/A,Blue,40,5,3,3,29145.6,1406,25090,0.96,3691,75,0.705,0.053
359782104,Attrited Customer,34,F,1,Uneducated,Single,$40K - $60K,Blue,30,3,3,1,7914.5,0,7195,1.035,2751,47,1.136,0
354750091,Attrited Customer,34,F,3,College,Married,Less than $40K,Blue,36,2,4,4,1984.4,0,1804,0.537,2077,44,0.419,0
355827279,Existing Customer,34,M,3,Graduate,NaN,$60K - $80K,Blue,36,6,4,4,2396.9,1632,547,0.801,4025,69,0.683,0.749
355337266,Attrited Customer,34,M,1,Uneducated,Married,$60K - $80K,Blue,34,3,4,4,16566,0,15060,0.545,1611,42,0.4,0
385744291,Existing Customer,34,F,1,Graduate,Single,$40K - $60K,Blue,34,4,3,2,3925.9,0,3569,0.706,4186,72,0.636,0
357711616,Existing Customer,34,M,5,N/A,Married,$60K - $80K,Blue,35,3,4,3,1969,796,994,0.722,3539,57,0.966,0.445
385471141,Existing Customer,34,F,2,N/A,Single,Less than $40K,Blue,33,4,4,2,4037,0,3670,0.797,4811,68,0.889,0
389648454,Existing Customer,34,F,3,Graduate,Single,Less than $40K,Blue,28,5,4,3,1582.13,576,862.3,0.774,5098,66,0.833,0.4
356715504,Existing Customer,34,F,5,High School,Married,N/A,Blue,36,5,4,0,3918.2,0,3562,0.753,4198,77,0.75,0
359973766,Existing Customer,34,F,2,Graduate,Married,N/A,Blue,36,6,3,1,6101.7,0,5547,0.85,4585,79,0.795,0
356474866,Existing Customer,34,M,5,High School,Single,$40K - $60K,Blue,37,3,3,3,6974,1985,4355,0.403,3536,61,0.419,0.313
356642529,Existing Customer,34,F,3,Doctorate,Single,Less than $40K,Blue,34,4,4,4,2483.8,1600,658,0.607,4275,76,0.551,0.709
354993841,Attrited Customer,34,F,4,Graduate,Married,N/A,Blue,36,4,4,4,2514.6,0,2286,1.057,2798,40,0.481,0
356848404,Attrited Customer,34,F,3,High School,Married,Less than $40K,Blue,39,3,4,0,1981.1,316,1485,0.494,2252,42,0.4,0.175
357152754,Existing Customer,34,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,4,2,14725.7,0,13387,0.746,3706,81,0.62,0
356101216,Existing Customer,34,F,2,High School,Single,Less than $40K,Blue,36,3,4,4,2511.3,1020,1263,0.944,3687,68,1.125,0.447
383397991,Existing Customer,34,F,1,N/A,Single,Less than $40K,Blue,40,4,3,2,1582.13,0,1438.3,0.756,4692,91,0.596,0
413038516,Attrited Customer,34,F,2,N/A,Married,Less than $40K,Blue,42,1,0,4,2202.2,0,2002,0.803,2423,39,0.857,0
407762754,Existing Customer,34,F,3,High School,NaN,Less than $40K,Blue,41,2,1,4,1666.5,0,1515,0.819,3894,60,0.818,0
357843091,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,34,6,3,1,2982.1,0,2711,0.636,4795,65,1.031,0
383640316,Existing Customer,34,F,2,Graduate,NaN,Less than $40K,Blue,39,5,3,2,3303.3,1454,1549,0.595,4378,96,0.548,0.484
390050266,Existing Customer,34,M,3,Graduate,Married,$80K - $120K,Blue,31,5,3,4,28933.3,2376,23927,0.583,3586,67,0.914,0.09
407662216,Existing Customer,34,F,4,High School,Married,Less than $40K,Blue,41,6,4,1,1582.13,0,1438.3,0.921,4200,86,0.536,0
354397066,Existing Customer,34,F,4,High School,NaN,Less than $40K,Blue,37,3,1,4,2786.3,2136,397,0.757,3197,50,1.174,0.843
354167079,Existing Customer,34,F,3,Graduate,Divorced,Less than $40K,Blue,34,4,3,4,10849.3,686,9177,0.581,3068,58,0.933,0.07
386086441,Existing Customer,34,F,2,Uneducated,NaN,$40K - $60K,Blue,35,6,3,1,6759.5,1349,4796,0.971,4893,93,0.824,0.22
394276329,Existing Customer,34,F,4,Uneducated,Married,Less than $40K,Blue,30,3,4,1,2726.9,1759,720,0.81,4562,86,0.72,0.71
356667241,Attrited Customer,34,M,1,Post-Graduate,Single,$60K - $80K,Blue,32,5,3,3,9642.6,0,8766,0.702,2263,35,0.522,0
355100529,Existing Customer,34,F,4,Graduate,Married,Less than $40K,Blue,38,3,4,2,1633.5,736,749,0.622,4198,65,0.912,0.496
356212629,Existing Customer,34,F,4,N/A,Single,Less than $40K,Blue,26,6,1,3,2044.9,1379,480,0.836,4260,72,0.714,0.742
356338104,Existing Customer,34,F,5,High School,Single,Less than $40K,Blue,36,6,4,3,1965.7,1324,463,0.684,4084,79,1.026,0.741
357768691,Existing Customer,34,M,3,College,Single,$120K +,Blue,30,5,1,2,30115.8,1893,25485,0.432,3934,78,0.592,0.069
355767579,Attrited Customer,34,F,1,College,NaN,N/A,Blue,35,5,4,3,2416.7,461,1736,0.636,1955,42,0.448,0.21
354473004,Attrited Customer,34,F,3,College,Married,Less than $40K,Blue,36,5,3,2,1582.13,1214,224.3,0.783,2445,39,0.444,0.844
354525766,Existing Customer,34,F,1,Graduate,Married,$40K - $60K,Blue,26,6,4,0,3226.3,1569,1364,0.648,4956,92,0.673,0.535
355043154,Existing Customer,34,F,4,High School,NaN,$40K - $60K,Blue,38,6,3,0,4009.5,1179,2466,0.559,4680,87,0.933,0.323
355679529,Existing Customer,34,F,4,High School,Single,Less than $40K,Blue,33,3,3,2,4336.2,1711,2231,0.61,4622,71,0.614,0.434
354798391,Existing Customer,34,M,3,College,Married,$40K - $60K,Blue,34,5,1,2,1772.1,0,1611,0.731,4444,78,0.857,0
356806629,Existing Customer,34,M,4,High School,Single,$80K - $120K,Blue,36,6,1,2,1582.13,0,1438.3,0.746,4461,71,0.821,0
356803554,Existing Customer,34,F,2,College,Divorced,Less than $40K,Blue,31,6,1,2,2037.2,1428,424,0.795,4486,61,0.848,0.771
386628616,Existing Customer,34,F,4,N/A,Single,Less than $40K,Blue,39,4,3,3,7840.8,1457,5671,0.553,3534,70,0.591,0.204
356552754,Existing Customer,34,M,3,High School,Single,$60K - $80K,Silver,29,4,4,3,37967.6,2040,32476,0.764,3754,53,1.038,0.059
383834454,Attrited Customer,34,F,3,Graduate,Married,N/A,Blue,40,3,6,3,14404.5,1836,11259,0.432,1552,32,0.185,0.14
394393104,Existing Customer,34,F,2,College,Married,N/A,Blue,27,6,4,3,10869.1,1794,8087,0.582,4725,85,0.735,0.182
401902741,Existing Customer,34,F,3,College,Married,N/A,Blue,40,3,4,3,11660,0,10600,0.777,4697,67,0.523,0
358118341,Existing Customer,34,F,1,High School,Married,Less than $40K,Blue,37,4,3,2,2785.2,1487,1045,0.581,4143,71,1.029,0.587
355297891,Existing Customer,34,F,3,Graduate,NaN,N/A,Blue,39,4,1,2,7308.4,2082,4562,0.915,4659,76,0.854,0.313
357015541,Attrited Customer,34,F,3,Graduate,NaN,N/A,Blue,30,3,3,1,9755.9,0,8869,0.413,1935,40,0.429,0
359433316,Existing Customer,34,M,2,College,Married,$80K - $120K,Blue,36,5,6,2,36456.2,0,33142,0.846,4347,63,0.575,0
355946679,Existing Customer,34,M,5,High School,Married,$40K - $60K,Blue,37,6,3,1,2612.5,1196,1179,0.641,4087,66,0.833,0.504
355763754,Attrited Customer,34,F,3,High School,Married,$40K - $60K,Blue,34,2,4,2,9441.3,0,8583,0.358,1794,31,0.292,0
359917516,Existing Customer,34,M,4,College,Married,$80K - $120K,Blue,34,5,4,2,15107.4,568,13166,0.719,4283,67,0.861,0.041
399393166,Existing Customer,34,F,2,Graduate,Married,Less than $40K,Blue,40,6,6,2,1582.13,510,928.3,0.711,3399,66,0.784,0.355
356972416,Existing Customer,34,M,5,Uneducated,Single,$60K - $80K,Blue,36,3,4,2,26963.2,766,23746,0.509,4561,78,0.368,0.031
359765566,Existing Customer,34,F,4,N/A,NaN,$40K - $60K,Blue,38,4,3,3,2755.5,0,2505,0.8,4384,80,0.86,0
392631166,Attrited Customer,34,M,5,Uneducated,NaN,$40K - $60K,Blue,40,5,6,3,6803.5,1960,4225,0.669,2225,45,0.875,0.317
385518504,Existing Customer,34,M,1,Uneducated,Married,$80K - $120K,Blue,33,3,1,2,14656.4,0,13324,0.917,4245,76,1,0
386071666,Existing Customer,34,F,2,High School,Single,Less than $40K,Blue,35,6,4,3,2387,1498,672,0.64,4569,79,0.881,0.69
360546391,Existing Customer,34,M,3,Graduate,Married,$80K - $120K,Blue,36,6,4,1,21821.8,1290,18548,0.59,3982,68,0.581,0.065
358847529,Existing Customer,34,F,5,High School,Married,N/A,Blue,35,3,1,3,4579.3,0,4163,0.743,4763,76,0.854,0
408189016,Attrited Customer,34,M,4,Uneducated,Single,$80K - $120K,Gold,41,6,4,2,37967.6,1104,33412,0.591,1989,47,0.741,0.032
358601041,Attrited Customer,34,M,2,N/A,Single,$80K - $120K,Blue,34,2,4,3,7784.7,0,7077,0.838,2619,41,0.519,0
356833029,Existing Customer,34,F,5,College,Divorced,$40K - $60K,Blue,38,6,1,3,3603.6,1915,1361,0.672,4264,76,0.617,0.585
389468004,Existing Customer,34,F,4,High School,Married,N/A,Blue,30,3,1,3,6455.9,0,5869,0.852,5103,83,0.844,0
355890054,Existing Customer,34,F,4,Doctorate,Divorced,Less than $40K,Blue,38,4,4,2,4532,1578,2542,0.379,4792,81,0.588,0.383
355155054,Existing Customer,34,F,1,Doctorate,Married,Less than $40K,Blue,29,3,4,2,2646.6,1705,701,0.624,4665,89,0.816,0.709
360506491,Existing Customer,34,M,3,Doctorate,Married,$80K - $120K,Blue,38,6,1,2,14228.5,1417,11518,0.738,3528,61,0.743,0.11
402172366,Existing Customer,34,F,3,N/A,Single,Less than $40K,Blue,41,3,3,2,2130.7,916,1021,0.807,4303,89,0.78,0.473
359005066,Existing Customer,34,F,2,Post-Graduate,Single,Less than $40K,Blue,35,4,3,3,3176.8,1641,1247,0.976,3703,61,1.179,0.568
407660191,Attrited Customer,34,F,3,N/A,NaN,Less than $40K,Blue,41,5,4,2,5181,0,4710,0.717,2690,43,0.955,0
357496366,Existing Customer,34,M,3,Graduate,Divorced,$80K - $120K,Blue,36,5,1,1,3531,2081,1129,0.615,3962,62,0.938,0.648
358419316,Existing Customer,34,M,4,High School,Single,$60K - $80K,Blue,36,4,7,0,14747.7,1341,12066,0.928,4869,84,0.615,0.1
389743216,Existing Customer,34,F,5,N/A,Single,Less than $40K,Blue,28,3,3,3,2666.4,2169,255,0.613,4209,76,0.767,0.895
385616266,Existing Customer,34,F,2,Graduate,Married,Less than $40K,Blue,33,3,4,3,2493.7,1283,984,0.761,4249,81,0.8,0.566
357094441,Attrited Customer,34,F,5,Doctorate,Single,Less than $40K,Blue,37,3,3,2,1965.7,0,1787,0.654,2345,36,0.286,0
356902441,Attrited Customer,34,F,4,Post-Graduate,Single,Less than $40K,Blue,37,3,3,2,2019.6,0,1836,0.323,1799,28,0.167,0
358152241,Existing Customer,34,F,3,High School,Married,$40K - $60K,Blue,36,3,3,3,3754.3,2372,1041,0.7,5029,86,0.792,0.695
355391679,Existing Customer,34,M,3,High School,NaN,$80K - $120K,Blue,35,5,4,2,2827,1764,806,0.786,4442,85,0.771,0.686
360260154,Attrited Customer,34,F,4,Graduate,Married,Less than $40K,Blue,28,4,3,3,9149.8,2517,5801,0.69,2427,52,0.625,0.303
403454304,Existing Customer,34,F,2,N/A,Married,Less than $40K,Blue,41,5,3,3,1582.13,0,1438.3,0.691,3942,78,1.229,0
394940266,Attrited Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,36,5,4,4,6504.3,1651,4262,0.79,2404,39,0.56,0.279
359769729,Existing Customer,34,F,3,Graduate,Single,Less than $40K,Blue,41,5,4,3,4304.3,0,3913,0.722,5170,93,0.86,0
354382966,Existing Customer,34,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,3,3,2,6010.4,887,4577,0.554,4866,81,0.62,0.162
354879954,Existing Customer,34,M,2,Graduate,Married,$60K - $80K,Blue,36,4,3,2,2132.9,685,1254,0.421,4327,84,0.68,0.353
357329116,Existing Customer,34,F,5,High School,NaN,Less than $40K,Blue,37,4,4,3,1582.13,725,713.3,0.715,3916,79,0.795,0.504
356366979,Attrited Customer,34,F,2,N/A,Single,Less than $40K,Blue,36,6,4,3,1904.1,0,1731,0.529,2304,46,1,0
359076616,Existing Customer,34,M,3,Uneducated,Married,$80K - $120K,Blue,36,3,3,2,25863.2,1562,21950,0.632,3764,60,0.538,0.066
386191141,Attrited Customer,34,F,3,Graduate,Married,Less than $40K,Blue,36,3,4,3,2532.2,1593,709,0.671,2689,49,0.324,0.692
359993379,Attrited Customer,34,F,2,N/A,Single,$40K - $60K,Blue,33,5,4,6,3301.1,0,3001,0.74,2577,39,0.444,0
357017079,Existing Customer,34,F,4,N/A,Married,Less than $40K,Blue,38,5,3,3,3664.1,1307,2024,0.617,3946,69,0.683,0.392
359778279,Existing Customer,34,M,2,Doctorate,Married,$120K +,Blue,34,6,4,1,3848.9,1759,1740,0.635,3972,67,0.558,0.503
378831129,Existing Customer,34,F,4,Graduate,Divorced,$40K - $60K,Blue,39,3,1,1,2724.7,1480,997,0.826,5138,77,0.974,0.597
359858491,Existing Customer,34,F,4,Graduate,Married,N/A,Blue,39,4,4,3,3582.7,0,3257,0.757,4042,85,0.848,0
389348304,Existing Customer,34,M,3,Graduate,Divorced,$40K - $60K,Blue,27,5,3,3,12024.1,2297,8634,0.639,4802,73,0.872,0.21
413034991,Existing Customer,34,F,4,Graduate,Single,N/A,Blue,42,4,0,3,14713.6,1633,11743,0.98,4515,63,1.172,0.122
358164279,Existing Customer,34,M,2,Uneducated,Married,$80K - $120K,Blue,38,4,7,2,12577.4,0,11434,0.84,4520,83,0.844,0
356961616,Existing Customer,34,M,3,High School,Married,$80K - $120K,Blue,36,6,4,3,3069,2185,605,0.671,3392,86,0.755,0.783
358662579,Existing Customer,34,F,5,Graduate,Married,$40K - $60K,Blue,33,3,1,1,1582.13,883,555.3,0.708,4474,63,0.853,0.614
399228916,Existing Customer,34,F,3,Graduate,Married,N/A,Blue,40,5,1,3,3954.5,1087,2508,0.528,4534,71,0.919,0.302
357907891,Existing Customer,34,M,3,Graduate,Married,$60K - $80K,Blue,29,3,3,2,3771.9,0,3429,0.637,4591,85,0.771,0
357121704,Existing Customer,34,F,2,Graduate,Single,N/A,Blue,36,4,9,2,2246.2,1359,683,0.796,4917,73,0.973,0.666
359622991,Existing Customer,34,F,4,Post-Graduate,Married,N/A,Blue,38,6,4,2,15197.6,955,12861,0.699,4238,73,0.659,0.069
384941866,Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,40,3,6,2,2578.4,0,2344,0.412,2098,31,0.409,0
355025829,Existing Customer,34,M,3,Graduate,Married,$60K - $80K,Blue,37,6,4,3,20703.1,774,18047,0.586,4402,75,0.562,0.041
356992591,Existing Customer,34,F,5,Graduate,Single,Less than $40K,Blue,38,4,7,2,3078.9,2412,387,0.877,4634,91,0.75,0.862
355892454,Existing Customer,34,F,4,High School,Single,Less than $40K,Blue,34,5,7,2,3654.2,2517,805,0.789,3913,86,0.911,0.758
360039879,Existing Customer,34,F,3,Uneducated,Single,N/A,Blue,42,6,6,2,2101,1431,479,0.851,5253,82,0.745,0.749
358924854,Existing Customer,34,M,4,N/A,Divorced,$60K - $80K,Blue,32,5,4,3,1582.13,738,700.3,0.709,4368,87,0.74,0.513
409842091,Existing Customer,34,F,3,Graduate,Single,$40K - $60K,Blue,41,4,7,3,3841.2,1546,1946,1.135,3043,53,1.038,0.443
354396504,Attrited Customer,34,M,3,Doctorate,Divorced,$80K - $120K,Blue,35,5,4,3,10943.9,0,9949,0.574,2207,40,0.481,0
357264129,Existing Customer,34,M,2,Graduate,Divorced,$60K - $80K,Blue,39,3,1,1,3628.9,870,2429,0.63,4904,75,0.829,0.264
356139054,Existing Customer,34,F,2,N/A,Married,$40K - $60K,Blue,38,6,4,1,2159.3,1112,851,0.761,4821,67,0.763,0.566
413210979,Attrited Customer,34,F,1,High School,Married,Less than $40K,Blue,42,5,6,1,1582.13,0,1438.3,0.637,1843,44,0.63,0
358255741,Existing Customer,34,M,2,Graduate,Married,Less than $40K,Blue,39,3,4,3,5227.2,1400,3352,0.646,3404,54,1.16,0.295
359940766,Attrited Customer,34,M,2,College,Married,$40K - $60K,Silver,34,5,4,4,18201.7,0,16547,0.242,1561,41,0.367,0
385749616,Existing Customer,34,F,4,High School,Married,Less than $40K,Blue,34,6,1,3,5925.7,1133,4254,0.652,4374,76,0.49,0.21
354864091,Existing Customer,34,F,3,College,Married,Less than $40K,Blue,39,3,3,3,1582.13,0,1438.3,0.786,4370,79,0.795,0
357997966,Existing Customer,34,M,0,Graduate,Single,$120K +,Blue,36,6,3,1,2961.2,1631,1061,0.99,4619,83,0.694,0.606
354342054,Attrited Customer,34,F,4,Graduate,Married,$40K - $60K,Blue,34,5,4,1,4567.2,1446,2706,0.826,2218,30,0.304,0.348
